tweet_id_new,text
3103,"  the shared resolution is not fair and rational. How much do I have to suffer because of this? 
Why do you supply refurbished laptops?Why are you behaving like 
dictator and doing injustice? 
This has created the worst experience. For your mistake why should I be penalised?"
3104,"(1/2)   What a structurally inferior product is being sold to Indians. 
An unscratched laptop in pristine condition is facing issues yet again in first year of purchase. 

I'm unable to use my product for 15 days since I have raised complaint but no resolution. https://t.co/3w3pQ9FSIJ https://t.co/jabTpiZUvF"
3105, You can't help me you already wased my 5 days :/
3106,    Lmao nice one man 🤣🤣🤣🤣
3107,  You have nurtured an entire company to be totally apathetic towards the customers.
3108, I'm looking for sponsorships and partnership support/resources 
3109," Yeah, you heard from me.  Turns out you'd ordered (and charged me for) a completely different spec machine.  Without notifying me.  Making me wonder how you store my payment details.  But definitely losing my custom."
3110,"  No problem at all Ellie, I'm glad to hear you've now been updated! Kind regards, Amrick"
3111," No dell, not you. I was talking to "
3112,        can you please look into my matter.
3113," America&amp;West using Zelensky to destabilize power full Russia (in vain) in the expense of Ukraine people

do not forget the price #Iraq #syria #libya #Afghanistan people paid due to America-West Aggression

Only America-West-Zelensky to blame suffering of innocent people of Ukrain"
3116,and your customer service literally non-existent. 
3117, sure
3118,     .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a fraud company. https://t.co/g0ethgf7aJ https://t.co/2yT19HoHDn
3119, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
3120," Dear Dell,
pls wake up and hv a lk at what you sales and customer team are doing. Shame on you guys for holding my money for 50dys &amp; making fool o/of myself. this shows hw is ur cstmr service &amp; wt priority that you guys give to cstmr.
Rfnc Number:-158006885 #dellcustomercaresucks"
3121,  hello i was planning to buy the laptop then saw that if there is no service tag number in invoice then dell don't give warranty...can you plz give the service tag number in invoice. How to solve the leoblem? It will be safe to buy from amazon. Plz contact me https://t.co/UGA9kqyyY6
3122," One of the worst Customer care, and worst handled chain of teams inside customer care. Technical Team visited twice and made purchase order both days and did not get quote for past two days and now I came to know the orders have been cancelled &amp; I need to reach again"
3123," Yes, can you redesign your computer cases so that they don't make the components overheat and thermal throttle? Thanks!"
3124, I am not looking for technical assistance at all
3125,"Hi , my ""disk"" is stuck at 100%. I have updated everything, and tried different power plans. My computer is running incredibly slow."
3126, Dell is terrible. Horrible customer services.  Don’t order a dell.  is a big pussy too
3127, It's been three days I requested a service and already told customer executive people that it is a bery urgent request but still no response from technician or any update about when he'll be available. This is so frustrating.   Dell don't care at all
3128,"Purchase from a different brand that values customers and puts an emphasis on customer service. Avoid  products at all costs.
  "
3129, Why do everytime I need a reply I have to come here? Yes my warranty expired but I still paid $70+ taxes to ship my laptop to you and I was willing to pay out of my pocket for the repair before your technicians tried scamming me by basically destroying my laptop and quote me $597
3130,     Yes they messes up everytime 
3131, I don't need help now.  What I need Dell to do is stop using Purolator because it's a shit service.
3132,Also  your websites don't have the phone number or email of grievances team. How do we contact people here - https://t.co/Uu6rQ6FxsV https://t.co/DHsykHUm28
3133,Now this is some dope shit               https://t.co/2t373IPPOE
3134," Please I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
3135," I am so touched🤮that you are so much concerned about my privacy but I will be glad if you fix my issue. I have tried calling and emails and now you want me chat and next what ""dinner with you"".
Please check the SR number's mentioned above"
3136," No thanks, automated reply. Already working with your team to try and sort this. Just pointing out how every time I deal with ""other"" companies' support teams, I'm reminded of how  - while not perfect - is so much easier to deal with!"
3137,"  Just yell louder. It doesn't actually resolve anything, but at least it's a release of anger against the anti-consumer organization."
3139," Hello Bot, now there's some interesting debates to be had about algorithmic ethics but you're making me think of stress testing you to destruction"
3140,"   Hello, did Dell manage to fix your laptop eventually, unlike others?
Im on my second laptop with the issue and want to know whether it'd be a waste of time trying to get it fixed under warranty rather than trying the fix myself."
3141,   ihave purchased your primium product and then after I'm getting this type of pathetic service.Please resolve the issue in very urgent priority or else I want replacement or refund.
3142," Hi Peter, we're sorry your order has been delayed and would like to look into this for you! Please send us a DM via  or  to discuss your situation with a member of our team"
3143,"Got my eldest a dell 7415 laptop  last year, thinking dell should have improved over the years. Nope, it's a massive PoS. Manufacturing defects all over the place, dodgy hinges, BSOD's if you hold it in a certain way. Will wait til it dies then get her a Lenovo."
3144," You've stopped responding to my DM, mid support."
